#x_m,y_m,z_m,kappa
-672.030614,-597.935739,177.384140,-0.004064
-671.562930,-592.963620,177.459043,-0.003875
-671.024535,-587.998274,177.528870,-0.003718
-670.397662,-583.041213,177.594362,-0.003597
-669.726476,-578.089784,177.656018,-0.003511
-668.952547,-573.153036,177.717487,-0.003461
-668.070456,-568.235036,177.781571,-0.003445
-667.148590,-563.322484,177.843609,-0.003462
-666.157523,-558.426568,177.918965,-0.003509
-665.103785,-553.544465,178.001202,-0.003581
-663.958877,-548.681399,178.086817,-0.003673
-662.693724,-543.847631,178.172148,-0.003780
-661.355341,-539.037070,178.250761,-0.003893
-659.960156,-534.242307,178.331281,-0.004004
-658.506589,-529.463796,178.418833,-0.004103
-656.957450,-524.713269,178.508423,-0.004182
-655.193291,-520.048537,178.596573,-0.004232
-653.315603,-515.429395,178.677665,-0.004244
-651.374074,-510.834060,178.756375,-0.004214
-649.390184,-506.254047,178.833464,-0.004136
-647.219084,-501.756231,178.902100,-0.004011
-644.873785,-497.354123,178.967104,-0.003837
-642.434811,-492.999880,179.034760,-0.003618
-639.954411,-488.666141,179.102255,-0.003358
-637.420939,-484.358669,179.169546,-0.003062
-634.806998,-480.100979,179.238221,-0.002736
-632.078947,-475.915062,179.304823,-0.002387
-629.325529,-471.744667,179.370265,-0.002019
-626.528745,-467.601097,179.432620,-0.001641
-623.689178,-463.486642,179.493092,-0.001259
-620.825336,-459.389067,179.556173,-0.000881
-617.952909,-455.297543,179.618676,-0.000516
-615.074056,-451.210365,179.680423,-0.000173
-612.168639,-447.141720,179.743337,0.000137
-609.287799,-443.055958,179.805823,0.000406
-606.402400,-438.973553,179.871738,0.000623
-603.582081,-434.849253,179.937910,0.000783
-600.791973,-430.704459,180.003804,0.000879
-598.055242,-426.524363,180.071151,0.000912
-595.409977,-422.285196,180.137640,0.000882
-592.764713,-418.046028,180.204129,0.000796
-590.182490,-413.765955,180.276967,0.000663
-587.638873,-409.461983,180.349498,0.000493
-585.081383,-405.166152,180.415451,0.000297
-582.524045,-400.870163,180.477462,0.000089
-579.960135,-396.578189,180.539611,-0.000121
-577.371019,-392.301677,180.605493,-0.000324
-574.774472,-388.029618,180.673498,-0.000512
-572.161513,-383.768018,180.738119,-0.000681
-569.523726,-379.521711,180.804377,-0.000829
-566.870798,-375.284668,180.873858,-0.000957
-564.203919,-371.056293,180.945484,-0.001070
-561.490349,-366.857615,181.009426,-0.001175
-558.741726,-362.682201,181.073377,-0.001281
-555.947203,-358.538580,181.137215,-0.001399
-553.124824,-354.413980,181.204504,-0.001542
-550.282910,-350.302034,181.276717,-0.001724
-547.430913,-346.196883,181.351417,-0.001958
-544.577296,-342.092828,181.426158,-0.002260
-541.695349,-338.008746,181.498250,-0.002640
-538.790136,-333.941273,181.566053,-0.003110
-535.852943,-329.897259,181.627311,-0.003673
-532.849570,-325.903689,181.676614,-0.004333
-529.814536,-321.933900,181.722056,-0.005087
-526.685344,-318.043047,181.761499,-0.005925
-523.512701,-314.193004,181.796712,-0.006836
-520.247282,-310.429786,181.840224,-0.007801
-516.894005,-306.755615,181.894608,-0.008803
-513.419367,-303.227943,181.944531,-0.009816
-509.611806,-300.053421,181.980447,-0.010820
-505.715323,-296.966163,182.017809,-0.011789
-501.547955,-294.311188,182.070761,-0.012701
-497.269318,-291.872797,182.127281,-0.013537
-492.920173,-289.526897,182.185859,-0.014278
-488.348614,-287.872286,182.250885,-0.014910
-483.654892,-286.483070,182.315122,-0.015424
-478.800188,-285.607665,182.389734,-0.015815
-473.890969,-284.959757,182.464996,-0.016079
-469.017409,-284.846874,182.531049,-0.016222
-464.144485,-285.232295,182.620394,-0.016248
-459.325535,-286.235262,182.712983,-0.016166
-454.533703,-287.462217,182.806156,-0.015989
-449.854416,-288.961766,182.893812,-0.015729
-445.396135,-290.973076,182.980731,-0.015401
-441.163728,-293.518107,183.077438,-0.015020
-437.072091,-296.257907,183.161645,-0.014600
-433.135726,-299.184827,183.243448,-0.014157
-429.429035,-302.450935,183.313584,-0.013703
-426.018529,-306.029862,183.384593,-0.013253
-422.821073,-309.816320,183.466994,-0.012818
-419.931848,-313.836109,183.530977,-0.012409
-417.264427,-318.027684,183.581215,-0.012033
-414.691717,-322.292120,183.623476,-0.011695
-412.370416,-326.682589,183.664437,-0.011398
-410.379844,-331.215949,183.715499,-0.011140
-408.701713,-335.905747,183.758378,-0.010919
-407.224780,-340.648909,183.794217,-0.010727
-405.968748,-345.446876,183.821795,-0.010557
-404.797403,-350.269251,183.849359,-0.010402
-404.098938,-355.188997,183.867265,-0.010252
-403.508845,-360.123186,183.879540,-0.010101
-403.356005,-365.079136,183.871584,-0.009941
-403.437690,-370.055788,183.866162,-0.009768
-403.640592,-375.020434,183.862438,-0.009576
-404.276260,-379.940181,183.843131,-0.009360
-405.009789,-384.857481,183.818478,-0.009115
-405.969924,-389.737192,183.786624,-0.008835
-407.144396,-394.575353,183.749790,-0.008515
-408.496406,-399.349191,183.714765,-0.008152
-410.143412,-404.044250,183.661455,-0.007741
-412.000670,-408.669198,183.596285,-0.007284
-414.024908,-413.214233,183.532309,-0.006781
-416.245573,-417.663541,183.458350,-0.006239
-418.664490,-422.028060,183.383617,-0.005667
-421.245812,-426.301594,183.310503,-0.005076
-423.851097,-430.558792,183.237660,-0.004481
-426.529854,-434.769784,183.161614,-0.003895
-429.319673,-438.916232,183.082018,-0.003333
-432.185664,-443.012004,183.001090,-0.002805
-435.062068,-447.100411,182.918182,-0.002323
-437.954460,-451.177139,182.830471,-0.001890
-440.859770,-455.244345,182.731053,-0.001511
-443.795799,-459.289834,182.623395,-0.001185
-446.736241,-463.332266,182.512695,-0.000910
-449.677173,-467.374559,182.410743,-0.000680
-452.617857,-471.417158,182.313585,-0.000488
-455.569368,-475.451907,182.218872,-0.000328
-458.520805,-479.486844,182.129480,-0.000191
-461.467746,-483.525017,182.038019,-0.000067
-464.418633,-487.560384,181.950477,0.000051
-467.365768,-491.598523,181.864055,0.000172
-470.313694,-495.635893,181.771466,0.000304
-473.268940,-499.667518,181.665101,0.000456
-476.215160,-503.706365,181.580264,0.000636
-479.160120,-507.746216,181.498889,0.000851
-482.100322,-511.789346,181.414123,0.001109
-485.032229,-515.837894,181.313314,0.001418
-487.945918,-519.899125,181.201177,0.001787
-490.835638,-523.977575,181.085739,0.002222
-493.704231,-528.070190,180.962274,0.002735
-496.550289,-532.177574,180.828240,0.003333
-499.354404,-536.312028,180.687979,0.004027
-502.085738,-540.495338,180.552031,0.004826
-504.700937,-544.748632,180.399927,0.005739
-507.275303,-549.025231,180.233908,0.006771
-509.760419,-553.349662,180.079752,0.007926
-512.074517,-557.761235,179.933908,0.009202
-514.277144,-562.230047,179.775506,0.010592
-516.155649,-566.835148,179.570950,0.012081
-517.942771,-571.459802,179.363680,0.013647
-519.247566,-575.852634,179.151998,0.015260
-520.225417,-580.667132,178.937419,0.016881
-520.942392,-585.492589,178.723646,0.018467
-521.271247,-590.331934,178.501124,0.019964
-520.963496,-595.147424,178.271567,0.021319
-519.926737,-599.814653,177.993625,0.022475
-518.186060,-604.289097,177.702155,0.023379
-515.941304,-608.494071,177.453267,0.023986
-513.263244,-612.317427,177.191211,0.024262
-510.134859,-615.699294,176.927847,0.024190
-506.384842,-618.497217,176.665529,0.023769
-502.194760,-620.748750,176.446853,0.023019
-497.701543,-622.346172,176.170123,0.021975
-493.009262,-623.446781,175.894054,0.020685
-488.176895,-623.937248,175.578486,0.019207
-483.291406,-623.985057,175.310131,0.017599
-478.428153,-623.443703,175.006428,0.015918
-473.621051,-622.582278,174.691156,0.014217
-468.842777,-621.350487,174.375655,0.012537
-464.127802,-619.839285,174.068089,0.010915
-459.458888,-618.134088,173.768051,0.009373
-454.836113,-616.294684,173.450100,0.007931
-450.273638,-614.300409,173.147354,0.006599
-445.775714,-612.147137,172.854718,0.005382
-441.312303,-609.921348,172.552993,0.004283
-436.870917,-607.649495,172.231978,0.003300
-432.467756,-605.300254,171.939431,0.002430
-428.072572,-602.933704,171.658401,0.001670
-423.680838,-600.559626,171.383898,0.001016
-419.270044,-598.224029,171.097139,0.000465
-414.849457,-595.908250,170.805631,0.000012
-410.420771,-593.606639,170.522954,-0.000345
-405.975307,-591.336928,170.238799,-0.000609
-401.517523,-589.092459,169.950066,-0.000781
-397.044621,-586.879183,169.670145,-0.000864
-392.557733,-584.695607,169.385099,-0.000863
-388.029082,-582.595524,169.139719,-0.000782
-383.466133,-580.568357,168.904940,-0.000626
-378.903330,-578.540784,168.670673,-0.000402
-374.320920,-576.553761,168.452238,-0.000121
-369.726017,-574.594570,168.238379,0.000208
-365.121170,-572.657527,168.035947,0.000573
-360.528466,-570.694179,167.822154,0.000962
-355.945287,-568.708724,167.609495,0.001362
-351.375330,-566.692558,167.399347,0.001762
-346.838813,-564.605439,167.202937,0.002151
-342.311107,-562.500450,167.010279,0.002520
-337.838170,-560.282248,166.820823,0.002863
-333.385614,-558.024989,166.635481,0.003173
-328.987273,-555.673166,166.459641,0.003449
-324.630791,-553.246949,166.294109,0.003689
-320.371463,-550.644470,166.149511,0.003892
-316.140519,-547.993153,166.008334,0.004059
-311.933466,-545.305593,165.872352,0.004192
-307.812787,-542.491262,165.751643,0.004292
-303.749043,-539.595929,165.642591,0.004360
-299.749982,-536.606471,165.549893,0.004399
-295.886861,-533.447480,165.480236,0.004408
-292.063172,-530.242542,165.412118,0.004389
-288.314080,-526.948978,165.341505,0.004340
-284.611635,-523.602042,165.273841,0.004262
-280.989221,-520.165968,165.210036,0.004154
-277.466718,-516.624189,165.148620,0.004018
-274.014439,-513.017230,165.097512,0.003856
-270.694971,-509.291056,165.075241,0.003669
-267.407366,-505.531936,165.054965,0.003464
-264.162346,-501.736177,165.041904,0.003248
-261.014381,-497.858080,165.041687,0.003029
-257.963551,-493.900273,165.050125,0.002820
-254.968188,-489.898208,165.068550,0.002635
-251.987562,-485.885575,165.089070,0.002490
-249.006935,-481.872941,165.109591,0.002402
-246.061150,-477.835081,165.124379,0.002389
-243.174814,-473.753406,165.134617,0.002468
-240.322385,-469.647168,165.154199,0.002653
-237.490822,-465.527042,165.185041,0.002956
-234.672846,-461.397560,165.228306,0.003382
-231.861466,-457.263698,165.287815,0.003930
-229.067486,-453.118561,165.363953,0.004591
-226.275438,-448.972145,165.445990,0.005352
-223.578460,-444.772527,165.540230,0.006192
-221.038978,-440.482401,165.650101,0.007086
-218.561685,-436.155442,165.762578,0.008006
-216.321787,-431.743267,165.869194,0.008927
-214.362065,-427.204677,165.967043,0.009825
-212.614158,-422.581154,166.049255,0.010683
-211.295225,-417.840443,166.158078,0.011485
-210.245129,-413.008702,166.253069,0.012220
-209.423309,-408.132275,166.347575,0.012879
-209.110698,-403.183005,166.467140,0.013450
-209.000425,-398.227395,166.607445,0.013917
-209.267141,-393.285333,166.799859,0.014257
-209.826170,-388.397007,167.015261,0.014440
-210.839563,-383.622338,167.231857,0.014433
-212.096009,-378.865041,167.471073,0.014202
-213.982231,-374.413638,167.712649,0.013720
-216.177202,-370.097884,167.955039,0.012969
-218.758586,-365.971172,168.153624,0.011948
-221.863792,-362.167243,168.365230,0.010672
-225.127568,-358.516528,168.587875,0.009177
-228.769300,-355.165306,168.797682,0.007511
-232.614386,-352.002667,169.006485,0.005736
-236.548693,-348.933277,169.227091,0.003918
-240.464767,-345.844723,169.470596,0.002127
-244.343648,-342.712133,169.737351,0.000426
-248.177632,-339.546123,170.002011,-0.001126
-251.948401,-336.304003,170.299293,-0.002484
-255.660516,-332.994224,170.623498,-0.003613
-259.220797,-329.540269,170.959201,-0.004492
-262.457968,-325.785958,171.302961,-0.005113
-265.667957,-322.008207,171.646211,-0.005480
-268.687683,-318.072618,171.986935,-0.005611
-271.526484,-314.013076,172.332532,-0.005531
-274.149793,-309.796843,172.702775,-0.005273
-276.610268,-305.477943,173.043753,-0.004875
-278.940138,-301.072135,173.362644,-0.004378
-281.199631,-296.625615,173.659467,-0.003820
-283.406074,-292.153286,173.950511,-0.003238
-285.553269,-287.652353,174.251994,-0.002664
-287.637658,-283.117666,174.552799,-0.002124
-289.732160,-278.587468,174.850699,-0.001637
-291.831206,-274.059198,175.145234,-0.001215
-293.934576,-269.533111,175.442195,-0.000864
-296.039427,-265.007248,175.731616,-0.000584
-298.166058,-260.491701,176.022764,-0.000371
-300.306828,-255.983014,176.319083,-0.000218
-302.454688,-251.477838,176.618945,-0.000116
-304.605297,-246.974794,176.929624,-0.000057
-306.751180,-242.469212,177.236398,-0.000034
-308.887221,-237.958580,177.538200,-0.000041
-311.024515,-233.448639,177.841408,-0.000075
-313.161705,-228.938509,178.142265,-0.000135
-315.301240,-224.428433,178.425958,-0.000224
-317.441217,-219.918749,178.712346,-0.000345
-319.589904,-215.414614,179.021290,-0.000503
-321.739127,-210.910788,179.331147,-0.000703
-323.886236,-206.405749,179.637921,-0.000951
-326.031715,-201.899473,179.937798,-0.001250
-328.166861,-197.388015,180.232343,-0.001602
-330.297329,-192.874311,180.526219,-0.002004
-332.396219,-188.346495,180.823567,-0.002453
-334.452696,-183.801662,181.124217,-0.002942
-336.451447,-179.233891,181.424716,-0.003463
-338.450197,-174.666120,181.725215,-0.004004
-340.434308,-170.091739,182.021861,-0.004553
-342.185000,-165.428058,182.308888,-0.005093
-343.653503,-160.678262,182.585133,-0.005609
-344.973240,-155.879983,182.861736,-0.006086
-346.281510,-151.077144,183.139073,-0.006510
-347.589780,-146.274306,183.416410,-0.006869
-348.716851,-141.441154,183.677002,-0.007157
-349.323207,-136.524750,183.889426,-0.007371
-349.788625,-131.597028,184.108767,-0.007515
-349.991196,-126.620096,184.310608,-0.007597
-350.106696,-121.640777,184.508330,-0.007631
-349.753383,-116.670052,184.701389,-0.007634
-349.347005,-111.703137,184.891520,-0.007626
-348.808924,-106.765790,185.082778,-0.007625
-348.145367,-101.853553,185.275280,-0.007649
-347.425038,-96.949624,185.465028,-0.007712
-346.345798,-92.089560,185.644794,-0.007822
-345.168107,-87.242296,185.822053,-0.007983
-343.856163,-82.432256,185.995988,-0.008192
-342.287406,-77.716358,186.164533,-0.008442
-340.589333,-73.043131,186.330190,-0.008720
-338.682829,-68.465234,186.479273,-0.009011
-336.498345,-63.992915,186.626040,-0.009296
-334.230133,-59.557420,186.771311,-0.009555
-331.924729,-55.146823,186.913321,-0.009765
-329.146669,-51.058883,187.025770,-0.009906
-325.945894,-47.306854,187.087373,-0.009958
-322.720090,-43.579048,187.146439,-0.009901
-319.302229,-40.004977,187.206399,-0.009723
-315.794467,-36.522406,187.268961,-0.009414
-312.161114,-33.178276,187.328892,-0.008974
-308.120720,-30.337491,187.368189,-0.008407
-303.860610,-27.770837,187.393343,-0.007729
-299.541306,-25.289505,187.405582,-0.006958
-295.152798,-22.933201,187.401256,-0.006123
-290.703059,-20.710129,187.388243,-0.005252
-286.118889,-18.730009,187.355349,-0.004379
-281.495039,-16.832462,187.316207,-0.003534
-276.885722,-14.899848,187.270635,-0.002744
-272.279446,-12.959658,187.222584,-0.002031
-267.663949,-11.040871,187.168944,-0.001411
-263.073349,-9.062515,187.116942,-0.000890
-258.485034,-7.078566,187.065027,-0.000470
-253.903019,-5.080719,187.012052,-0.000147
-249.331408,-3.057893,186.954796,0.000090
-244.766170,-1.020633,186.894247,0.000252
-240.206476,1.028914,186.830723,0.000353
-235.656757,3.101181,186.772787,0.000405
-231.109725,5.179301,186.716397,0.000421
-226.565799,7.264127,186.658844,0.000410
-222.024449,9.354508,186.600752,0.000383
-217.496641,11.474242,186.548827,0.000345
-212.979014,13.616092,186.494507,0.000302
-208.462316,15.759688,186.433716,0.000258
-203.941841,17.895497,186.376577,0.000216
-199.421364,20.031430,186.321892,0.000180
-194.900210,22.165918,186.266820,0.000149
-190.377301,24.296628,186.210846,0.000127
-185.856782,26.432385,186.154330,0.000113
-181.338808,28.573553,186.099435,0.000109
-176.820149,30.713255,186.043764,0.000114
-172.299641,32.848982,185.984471,0.000128
-167.780075,34.986805,185.929037,0.000151
-163.261380,37.126523,185.875750,0.000181
-158.742145,39.264982,185.818905,0.000217
-154.221874,41.400837,185.748623,0.000258
-149.705759,43.545410,185.678969,0.000302
-145.193790,45.698885,185.615501,0.000348
-140.687214,47.863878,185.558743,0.000394
