#x_m,y_m,z_m,kappa
-19.245724,-70.760484,54.498738,-0.007145
-19.606189,-75.741343,54.482540,-0.005754
-20.042060,-80.719768,54.462412,-0.004578
-20.511880,-85.695672,54.426522,-0.003601
-21.013004,-90.669714,54.392032,-0.002806
-21.548642,-95.640217,54.364159,-0.002174
-22.104214,-100.609059,54.342729,-0.001689
-22.651207,-105.578908,54.324221,-0.001335
-23.197354,-110.548856,54.306602,-0.001099
-23.736862,-115.519621,54.301608,-0.000968
-24.278619,-120.490143,54.298542,-0.000930
-24.817660,-125.460969,54.293443,-0.000974
-25.357275,-130.431730,54.288344,-0.001087
-25.906420,-135.401424,54.277576,-0.001256
-26.457429,-140.370886,54.266056,-0.001468
-27.005300,-145.340619,54.247839,-0.001708
-27.603600,-150.303555,54.233691,-0.001961
-28.293514,-155.253571,54.226001,-0.002211
-28.986707,-160.203214,54.213419,-0.002443
-29.735669,-165.142411,54.201414,-0.002644
-30.641219,-170.054112,54.200000,-0.002804
-31.635676,-174.948417,54.200000,-0.002914
-32.711596,-179.822574,54.200000,-0.002971
-33.887886,-184.672804,54.200000,-0.002975
-35.133913,-189.505970,54.200000,-0.002929
-36.546004,-194.299525,54.196301,-0.002842
-38.015008,-199.074504,54.189018,-0.002724
-39.547928,-203.830238,54.180057,-0.002586
-41.160899,-208.562041,54.165011,-0.002442
-42.783050,-213.290707,54.149084,-0.002304
-44.459121,-218.000208,54.132930,-0.002183
-46.161119,-222.699961,54.119349,-0.002089
-47.899612,-227.386466,54.110060,-0.002030
-49.677976,-232.058546,54.105038,-0.002012
-51.478644,-236.721894,54.101518,-0.002039
-53.341115,-241.361146,54.100000,-0.002113
-55.237137,-245.987276,54.100000,-0.002233
-57.133160,-250.613406,54.100000,-0.002398
-59.059228,-255.226225,54.100000,-0.002605
-61.071684,-259.801655,54.100000,-0.002848
-63.103331,-264.368891,54.100000,-0.003123
-65.232090,-268.889810,54.100000,-0.003423
-67.415718,-273.384089,54.100000,-0.003739
-69.646382,-277.855717,54.100000,-0.004066
-72.005914,-282.253227,54.103765,-0.004394
-74.399026,-286.631760,54.107718,-0.004716
-76.972302,-290.900915,54.114859,-0.005024
-79.676602,-295.092047,54.126255,-0.005310
-82.472334,-299.222017,54.141053,-0.005569
-85.443359,-303.228619,54.156599,-0.005793
-88.461877,-307.193987,54.171721,-0.005977
-91.560893,-311.100989,54.183834,-0.006116
-94.755497,-314.917291,54.195435,-0.006207
-98.199632,-318.500344,54.208850,-0.006246
-101.785938,-321.955210,54.218228,-0.006228
-105.573276,-325.190412,54.217291,-0.006152
-109.390282,-328.390447,54.213864,-0.006014
-113.207287,-331.590482,54.210437,-0.005813
-117.077304,-334.722294,54.207009,-0.005549
-121.168813,-337.569496,54.198456,-0.005225
-125.353778,-340.287557,54.188242,-0.004845
-129.639966,-342.829816,54.171131,-0.004417
-133.979807,-345.282475,54.154547,-0.003950
-138.407733,-347.596772,54.138531,-0.003458
-142.835564,-349.911269,54.122297,-0.002955
-147.293436,-352.172059,54.095032,-0.002457
-151.777685,-354.380945,54.071019,-0.001979
-156.290958,-356.531270,54.055969,-0.001537
-160.815438,-358.659316,54.041075,-0.001143
-165.320799,-360.826859,54.033773,-0.000805
-169.823381,-363.000083,54.028422,-0.000530
-174.321469,-365.182562,54.026720,-0.000320
-178.811333,-367.381974,54.033808,-0.000174
-183.290885,-369.602354,54.042827,-0.000089
-187.760614,-371.842926,54.057497,-0.000058
-192.229491,-374.085202,54.073751,-0.000075
-196.691855,-376.340500,54.082968,-0.000133
-201.151873,-378.600555,54.088868,-0.000225
-205.615775,-380.852847,54.094768,-0.000342
-210.084617,-383.095150,54.101913,-0.000478
-214.557675,-385.328956,54.105934,-0.000628
-219.032046,-387.560163,54.109955,-0.000784
-223.508842,-389.786559,54.113976,-0.000944
-227.993061,-391.997952,54.117998,-0.001101
-232.497099,-394.167439,54.124362,-0.001254
-237.028723,-396.279154,54.135079,-0.001400
-241.569311,-398.371782,54.151043,-0.001537
-246.126188,-400.425797,54.166852,-0.001665
-250.701291,-402.436978,54.182095,-0.001783
-255.294182,-404.406996,54.195929,-0.001892
-259.909761,-406.326973,54.217988,-0.001994
-264.541992,-408.204461,54.234735,-0.002090
-269.195597,-410.027997,54.241069,-0.002181
-273.877017,-411.777422,54.242720,-0.002269
-278.581886,-413.465759,54.227819,-0.002354
-283.292100,-415.139860,54.209086,-0.002435
-288.008621,-416.793667,54.184176,-0.002511
-292.740291,-418.400424,54.152735,-0.002579
-297.519058,-419.847915,54.083088,-0.002638
-302.319909,-421.227839,54.000460,-0.002681
-307.131143,-422.576413,53.911739,-0.002706
-311.951246,-423.886821,53.809015,-0.002706
-316.795028,-425.101133,53.673705,-0.002674
-321.661904,-426.221832,53.515849,-0.002603
-326.546999,-427.246647,53.340465,-0.002482
-331.439063,-428.238871,53.158101,-0.002300
-336.348089,-429.156672,52.960147,-0.002042
-341.272411,-429.980896,52.756799,-0.001692
-346.204888,-430.755380,52.540320,-0.001231
-351.148758,-431.449567,52.304887,-0.000646
-356.099314,-432.098386,52.060217,0.000073
-361.056546,-432.695074,51.821414,0.000926
-366.017242,-433.266813,51.588365,0.001896
-370.981224,-433.808956,51.340247,0.002945
-375.945736,-434.344398,51.084169,0.004010
-380.909774,-434.890693,50.842980,0.005007
-385.868553,-435.475129,50.609565,0.005830
-390.823786,-436.089234,50.386595,0.006365
-395.737488,-436.903125,50.183191,0.006504
-400.547595,-438.074980,49.980111,0.006161
-405.059944,-439.680384,49.758996,0.005289
-409.047501,-442.075435,49.594782,0.003896
-412.861709,-444.803360,49.443446,0.002052
-416.415314,-447.824645,49.305668,-0.000113
-419.827916,-451.204406,49.207679,-0.002420
-423.330659,-454.501973,49.137970,-0.004663
-427.003136,-457.580146,49.064840,-0.006632
-430.877391,-460.031910,49.030485,-0.008145
-434.976380,-461.855368,49.009533,-0.009071
-439.434114,-462.929948,48.989317,-0.009349
-444.051232,-463.368925,48.977750,-0.008995
-448.854305,-463.247736,48.947057,-0.008091
-453.765765,-462.768889,48.986633,-0.006775
-458.696533,-462.123760,49.000000,-0.005210
-463.643210,-461.564127,48.997550,-0.003567
-468.578762,-461.142343,48.978577,-0.001998
-473.520159,-460.959460,48.983155,-0.000622
-478.468447,-461.013597,48.968674,0.000484
-483.426315,-461.227376,48.947427,0.001283
-488.389148,-461.626569,48.930399,0.001776
-493.345127,-462.262043,48.916960,0.001995
-498.301614,-462.896213,48.909045,0.001990
-503.251616,-463.587946,48.912462,0.001819
-508.196818,-464.324476,48.920418,0.001542
-513.141716,-465.063035,48.928373,0.001213
-518.090538,-465.774624,48.931924,0.000875
-523.042627,-466.463753,48.936649,0.000559
-527.998345,-467.126320,48.944419,0.000284
-532.954063,-467.788886,48.952188,0.000058
-537.910604,-468.445593,48.964407,-0.000119
-542.869632,-469.083080,48.971768,-0.000252
-547.830056,-469.709365,48.967258,-0.000348
-552.791502,-470.327764,48.963537,-0.000417
-557.754966,-470.929793,48.969216,-0.000466
-562.720205,-471.517175,48.978455,-0.000501
-567.685737,-472.099003,48.994153,-0.000525
-572.653691,-472.663249,48.989851,-0.000539
