#x_m,y_m,z_m
-1178.708411,58.357789,80.857243
-1174.322230,55.959107,80.915521
-1169.932258,53.567534,80.980562
-1165.541446,51.177534,81.047101
-1161.141090,48.805047,81.120990
-1156.734956,46.443174,81.199570
-1152.328821,44.081302,81.278150
-1147.921258,41.722183,81.359757
-1143.506529,39.376949,81.448724
-1139.085201,37.044471,81.543662
-1134.658102,34.723172,81.645467
-1130.219175,32.424951,81.760310
-1125.778340,30.130364,81.874998
-1121.335116,27.840324,81.989491
-1116.881110,25.572057,82.102696
-1112.411282,23.335790,82.221216
-1107.933530,21.115477,82.344008
-1103.447024,18.912366,82.461494
-1098.956994,16.716749,82.578037
-1094.441581,14.573778,82.695766
-1089.905012,12.475829,82.817954
-1085.359256,10.397363,82.937157
-1080.804773,8.337467,83.047770
-1076.232234,6.318976,83.160207
-1071.655424,4.310362,83.271836
-1067.067957,2.326648,83.389802
-1062.458332,0.394443,83.511728
-1057.837177,-1.510294,83.634654
-1053.209721,-3.399306,83.757803
-1048.575944,-5.272495,83.880311
-1043.925486,-7.104164,83.999598
-1039.264032,-8.907246,84.118003
-1034.589960,-10.678705,84.234824
-1029.914873,-12.447471,84.351809
-1025.236122,-14.206325,84.469758
-1020.548616,-15.941589,84.591980
-1015.859011,-17.671147,84.715365
-1011.164929,-19.388732,84.837047
-1006.460406,-21.077602,84.953748
-1001.745342,-22.737048,85.067757
-997.025060,-24.381744,85.178966
-992.296870,-26.004033,85.286807
-987.568678,-27.626158,85.396878
-982.839321,-29.245137,85.502264
-978.109298,-30.862928,85.595555
-973.375329,-32.469739,85.681616
-968.641016,-34.075587,85.767143
-963.906703,-35.681434,85.852669
-959.172390,-37.287282,85.938196
-954.437686,-38.892003,86.022722
-949.699090,-40.485878,86.089803
-944.960718,-42.080925,86.145681
-940.223108,-43.678262,86.201073
-935.486769,-45.279618,86.249871
-930.750383,-46.880968,86.292105
-926.013815,-48.481991,86.322248
-921.277010,-50.082472,86.341624
-916.540291,-51.683205,86.361000
-911.805347,-53.289112,86.380376
-907.071049,-54.897102,86.391154
-902.334034,-56.497187,86.396711
-897.597393,-58.098390,86.400000
-892.860157,-59.697853,86.400000
-888.121393,-61.292794,86.400000
-883.378034,-62.874016,86.400000
-878.635621,-64.458063,86.400000
-873.891883,-66.038144,86.400000
-869.149298,-67.621722,86.400000
-864.407338,-69.207190,86.400000
-859.665845,-70.794057,86.400000
-854.924895,-72.382552,86.400000
-850.183907,-73.970933,86.400000
-845.441950,-75.556429,86.400000
-840.700701,-77.144049,86.400000
-835.959665,-78.732303,86.400000
-831.218718,-80.320823,86.400000
-826.478254,-81.910784,86.400000
-821.738498,-83.502856,86.400000
-816.998901,-85.095402,86.400000
-812.259105,-86.687351,86.400000
-807.519067,-88.278581,86.400000
-802.778598,-89.868525,86.400000
-798.037730,-91.457279,86.400000
-793.296314,-93.044403,86.400000
-788.554903,-94.631540,86.400000
-783.815470,-96.224547,86.400000
-779.077879,-97.823017,86.399333
-774.340877,-99.423230,86.397208
-769.601646,-101.016812,86.395083
-764.861646,-102.608112,86.392958
-760.121041,-104.197618,86.390833
-755.382730,-105.793942,86.388707
-750.645431,-107.393270,86.386582
-745.906394,-108.987423,86.383664
-741.165960,-110.577410,86.373699
-736.425496,-112.167307,86.363617
-731.684260,-113.754903,86.355453
-726.943481,-115.343851,86.345339
-722.203737,-116.935883,86.334004
-717.464106,-118.528281,86.326907
-712.724465,-120.120654,86.320567
-707.984824,-121.713027,86.314227
-703.245183,-123.305399,86.307887
-698.505542,-124.897772,86.301548
-693.763616,-126.483352,86.300000
-689.021965,-128.069732,86.300000
-684.281051,-129.658301,86.300000
-679.540678,-131.248483,86.300000
-674.802429,-132.844978,86.300000
-670.066440,-134.448185,86.300000
-665.330157,-136.050523,86.300000
-660.592775,-137.649608,86.300000
-655.851600,-139.237448,86.300000
-651.110429,-140.825303,86.300000
-646.369351,-142.413429,86.300000
-641.628272,-144.001556,86.300000
-636.887559,-145.590772,86.300000
-632.147953,-147.183291,86.300000
-627.408347,-148.775810,86.300000
-622.684636,-150.363691,86.172557
-617.984732,-151.945046,85.836639
-613.296346,-153.523984,85.383643
-608.608090,-155.103309,84.930647
-603.919450,-156.681488,84.477650
-599.230263,-158.258037,84.024654
-594.586130,-159.822184,83.570619
-589.971532,-161.379190,83.411506
-585.409764,-162.920900,83.817164
-580.843879,-164.463873,84.205858
-576.279694,-165.995302,85.006685
-571.677599,-167.527156,85.751908
-567.047363,-169.051965,86.372935
-562.239008,-170.408729,86.380458
-557.422282,-171.734522,86.387433
-552.573039,-172.907917,86.392914
-547.666253,-173.630280,86.397198
-542.742194,-174.237440,86.400000
-537.767744,-174.434021,86.400000
-532.794746,-174.545651,86.400000
-527.831895,-174.483872,86.400000
-522.867946,-174.211840,86.400000
-517.939280,-173.510799,86.400000
-513.090526,-172.330803,86.400000
-508.264918,-171.064752,86.401847
-503.451828,-169.756516,86.406294
-498.667349,-168.329124,86.410742
-493.935817,-166.725078,86.428729
-489.229232,-165.040842,86.453176
-484.552659,-163.272620,86.477094
-479.881309,-161.491210,86.503716
-475.230278,-159.659687,86.533937
-470.608678,-157.755454,86.576569
-466.036044,-155.747124,86.620701
-461.496575,-153.666748,86.670702
-456.986751,-151.519185,86.729516
-452.512991,-149.294133,86.788502
-448.048126,-147.049516,86.847021
-443.610651,-144.753358,86.906208
-439.196645,-142.409442,86.963610
-434.791177,-140.048958,87.022464
-430.435230,-137.596566,87.096827
-426.094197,-135.118079,87.175931
-421.810784,-132.542963,87.262359
-417.542128,-129.943303,87.333053
-413.303690,-127.294999,87.408170
-409.091915,-124.604971,87.490483
-404.940339,-121.821571,87.587477
-400.815178,-119.001142,87.686372
-396.726576,-116.128013,87.779199
-392.706025,-113.158421,87.866321
-388.703217,-110.165136,87.951126
-384.738736,-107.120966,88.041922
-380.795267,-104.050021,88.136523
-376.860333,-100.968669,88.230977
-373.001007,-97.796088,88.322907
-369.185971,-94.567828,88.407709
-365.413925,-91.287798,88.486500
-361.687609,-87.955830,88.555695
-358.002595,-84.577808,88.634456
-354.326145,-81.190583,88.717546
-350.660024,-77.791932,88.795319
-347.002255,-74.384139,88.873999
-343.352108,-70.968027,88.954548
-339.700761,-67.553315,89.039746
-336.052493,-64.135370,89.126772
-332.408316,-60.713055,89.213320
-328.765559,-57.289213,89.299209
-325.126511,-53.861362,89.382920
-321.487462,-50.433511,89.466630
-317.853722,-46.999916,89.542566
-314.234369,-43.551172,89.613433
-310.633425,-40.083139,89.682226
-307.044237,-36.603002,89.751225
-303.474264,-33.103478,89.827649
-299.926091,-29.581998,89.914845
-296.392260,-26.046045,90.007658
-292.861046,-22.507467,90.099458
-289.327744,-18.970950,90.190660
-285.799924,-15.428714,90.272668
-282.277369,-11.881202,90.353625
-278.756108,-8.332479,90.437649
-275.222673,-4.795933,90.523051
-271.686908,-1.261702,90.607889
-268.149881,2.271085,90.698080
-264.609441,5.799894,90.805610
-261.068954,9.328755,90.909322
-257.529277,12.858691,91.002038
-253.984318,16.383833,91.071844
-250.436000,19.905415,91.147765
-246.864570,23.402626,91.237721
-243.268946,26.873943,91.322457
-239.608350,30.273888,91.383949
-235.827679,33.538589,91.446606
-231.981301,36.721468,91.516395
-227.995727,39.725493,91.594928
-223.912112,42.575342,91.663277
-219.602991,45.078638,91.739700
-215.160532,47.318581,91.771243
-210.602088,49.297725,91.735890
-205.892985,50.871344,91.707387
-201.081276,52.083718,91.677454
-196.181270,52.788627,91.582833
-191.283616,52.878897,91.458576
-186.420601,52.195993,91.379544
-181.828151,50.790442,91.271756
-177.427485,48.695692,91.126027
-173.322449,45.913158,90.999299
-169.268539,43.038627,90.865283
-165.305834,40.014756,90.750214
-161.167814,37.300050,90.615287
-156.751038,35.228723,90.514025
-152.091276,33.770144,90.428916
-147.305305,32.960858,90.332180
-142.387500,32.909130,90.276395
-137.516822,33.608688,90.213943
-132.786762,34.907044,90.116647
-128.294435,36.933750,90.042732
-123.900740,39.194159,89.968835
-119.909923,42.141871,89.866018
-116.064282,45.292064,89.729466
-112.368351,48.642574,89.567605
-108.725354,52.059358,89.381728
-105.047783,55.435760,89.184216
-101.263708,58.693172,89.010064
-97.413920,61.863230,88.830232
-93.382959,64.792338,88.651849
-89.191033,67.485699,88.458854
-84.899930,70.001574,88.242190
-80.447289,72.193046,88.001871
-75.867851,74.036664,87.738878
-71.065733,75.334182,87.448088
-66.234540,76.528085,87.154142
-61.377210,77.546108,86.854154
-56.447372,78.189649,86.508281
-51.488925,78.653320,86.147175
-46.514530,78.858375,85.787074
-41.532516,78.846746,85.430048
-36.552718,78.710251,85.067165
-31.578511,78.460261,84.701146
-26.613925,78.110004,84.334890
-21.681306,77.420705,83.987238
-16.751182,76.685051,83.640890
-11.821058,75.949397,83.294543
-6.946715,74.936425,82.960689
-2.114200,73.705229,82.625492
2.693149,72.391873,82.297067
7.470173,70.967117,81.992039
12.216845,69.433545,81.697342
16.937070,67.815927,81.398120
21.636266,66.141293,81.097006
26.301483,64.373812,80.803998
30.939810,62.540799,80.519871
35.519682,60.569633,80.252315
40.004983,58.384817,79.994363
44.431684,56.083667,79.734362
48.808247,53.688509,79.482530
53.163564,51.250405,79.231969
57.435673,48.678179,79.000388
61.606207,45.937100,78.789292
65.740405,43.135120,78.585587
69.873653,40.331926,78.381859
73.886911,37.366873,78.201403
77.840639,34.318852,78.039127
81.794367,31.270830,77.876851
85.645527,28.096685,77.709571
89.346632,24.742766,77.544466
93.001815,21.338060,77.382997
96.585006,17.855763,77.224611
100.107547,14.311231,77.070887
103.627055,10.763529,76.917693
107.112329,7.182709,76.763961
110.582102,3.586332,76.614833
114.019288,-0.040144,76.465648
117.443659,-3.678453,76.316328
120.803968,-7.374540,76.159733
124.095543,-11.133024,76.002863
127.348105,-14.926943,75.845823
130.599053,-18.722467,75.693774
133.842581,-22.524283,75.540434
137.073778,-26.336755,75.387168
140.307004,-30.147278,75.226653
